ID,Title,Mean,Episodes,Rating,Popularity,Genres
38883,Haikyuu!! To the Top,8.37,13,pg_13,174,"School, Shounen, Sports, Team Sports"
49721,Karakai Jouzu no Takagi-san 3,8.37,12,pg_13,1310,"Comedy, Love Status Quo, Romance, School, Shounen"
55318,Medalist,8.37,13,pg_13,2776,"Drama, Performing Arts, Seinen, Sports"
185,Initial D First Stage,8.36,26,pg_13,607,"Action, Drama, Racing, Seinen"
9617,K-On! Movie,8.36,1,pg_13,763,"Award Winning, CGDCT, Comedy, Music"
5205,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),8.36,1,r+,1259,"Action, Fantasy, Mystery, Romance, Suspense, Urban Fantasy"
572,Kaze no Tani no Nausicaä,8.36,1,pg_13,644,"Adventure, Award Winning, Drama, Fantasy"
9260,Kizumonogatari I: Tekketsu-hen,8.36,1,r,432,"Action, Mystery, Supernatural, Vampire"
30,Shinseiki Evangelion,8.36,26,pg_13,45,"Avant Garde, Award Winning, Drama, Mecha, Psychological, Sci-Fi, Suspense"
22789,Barakamon,8.36,12,pg_13,327,"Childcare, Iyashikei, Slice of Life, Visual Arts"
5941,Cross Game,8.36,50,pg_13,1925,"Drama, Romance, School, Shounen, Sports, Team Sports"
60557,Fanren Xiu Xian Chuan: Waihai Fengyun,8.36,52,pg_13,11998,"Action, Adventure, Fantasy, Historical, Martial Arts"
49310,Fruits Basket: Prelude,8.36,1,pg_13,1979,"Drama, Romance, Shoujo"
39167,Girls & Panzer: Saishuushou Part 4,8.36,1,pg_13,4936,"CGDCT, Military, School"
55102,Girls Band Cry,8.36,13,pg_13,1980,"Drama, Music"
2251,Baccano!,8.35,13,r,201,"Action, Adult Cast, Historical, Mystery, Organized Crime, Supernatural"
37822,Douluo Dalu 2nd Season,8.35,237,pg_13,5018,"Action, Adventure, Fantasy, Historical, Martial Arts"
41025,Fumetsu no Anata e,8.35,20,r,194,"Adventure, Drama, Shounen, Supernatural"
6945,Gintama: Shiroyasha Koutan,8.35,1,pg_13,2789,"Action, Comedy, Historical, Parody, Sci-Fi"
39808,Non Non Biyori Nonstop,8.35,12,pg_13,1869,"CGDCT, Iyashikei, Seinen, Slice of Life"
39551,Tensei shitara Slime Datta Ken 2nd Season,8.35,12,pg_13,163,"Action, Comedy, Fantasy, Isekai, Reincarnation, Shounen"
338,Versailles no Bara,8.35,40,pg_13,2169,"Crossdressing, Drama, Historical, Military, Romance, Shoujo"
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",8.35,1,pg_13,735,Drama
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,8.35,12,pg_13,272,"Comedy, Love Polygon, Romance, School"
58390,Yofukashi no Uta Season 2,8.35,12,pg_13,1295,"Romance, Shounen, Supernatural, Vampire"
41457,86,8.34,11,r,211,"Drama, Mecha, Military, Sci-Fi"
2402,Ashita no Joe,8.34,79,pg_13,2206,"Combat Sports, Drama, Shounen, Sports"
777,Hellsing Ultimate,8.34,10,r,181,"Action, Adult Cast, Gore, Horror, Military, Seinen, Supernatural, Vampire"
31988,Hibike! Euphonium 2,8.34,13,pg_13,1076,"Drama, Music, Performing Arts, School"
46654,IDOLiSH7 Third Beat! Part 2,8.34,17,pg_13,5642,"Drama, Idols (Male), Music"
49926,Kimetsu no Yaiba: Mugen Ressha-hen,8.34,7,r,209,"Action, Historical, Shounen, Supernatural"
49458,Kono Subarashii Sekai ni Shukufuku wo! 3,8.34,11,pg_13,470,"Adventure, Comedy, Fantasy, Isekai, Parody"
53540,Meitantei Conan Movie 26: Kurogane no Submarine,8.34,1,pg_13,5589,"Action, Detective, Mystery, Shounen"
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,8.34,11,r,90,"Adventure, Drama, Ecchi, Fantasy, Isekai, Reincarnation"
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,8.33,1,pg_13,2558,"Iyashikei, Mythology, Shoujo, Slice of Life, Supernatural"
13601,Psycho-Pass,8.33,22,r,70,"Action, Adult Cast, Detective, Mystery, Psychological, Sci-Fi, Suspense"
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,8.33,13,r,128,"Drama, Fantasy, Isekai, Psychological, Suspense, Time Travel"
50407,Wu Shan Wu Xing: Xichuan Huan Zi Lin,8.33,4,r,5537,"Action, Fantasy, Historical, Martial Arts"
10030,Bakuman. 2nd Season,8.33,25,pg_13,721,"Comedy, Drama, Otaku Culture, Romance, Shounen"
5081,Bakemonogatari,8.32,15,r,97,"Mystery, Romance, Supernatural, Vampire"
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,8.32,1,pg,5218,"Adventure, Comedy, Fantasy, Kids, Mecha, Shounen"
28701,Fate/stay night: Unlimited Blade Works 2nd Season,8.32,13,r,217,"Action, Fantasy, Urban Fantasy"
42886,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,8.32,12,r,4850,"Adult Cast, Drama, Military, Sci-Fi, Space"
10937,Kidou Senshi Gundam: The Origin,8.32,6,r+,2622,"Mecha, Military, Sci-Fi, Shounen, Space"
22535,Kiseijuu: Sei no Kakuritsu,8.32,24,r,43,"Action, Gore, Horror, Psychological, Sci-Fi, Seinen, Suspense"
5040,One Outs,8.32,25,pg_13,1072,"Adult Cast, Psychological, Seinen, Sports, Suspense, Team Sports"
10162,Usagi Drop,8.32,11,pg_13,476,"Childcare, Iyashikei, Josei, Slice of Life"
2559,Romeo no Aoi Sora,8.31,33,pg_13,3300,"Adventure, Drama, Historical"
12029,Uchuu Senkan Yamato 2199,8.31,26,pg_13,2003,"Action, Adult Cast, Drama, Military, Sci-Fi, Space"
55357,Bocchi the Rock! Movie,8.31,2,pg_13,2928,"CGDCT, Comedy, Music"
55644,Dr. Stone: New World Part 2,8.31,11,pg_13,659,"Adventure, Comedy, Sci-Fi, Shounen"
51805,Ginga Eiyuu Densetsu: Die Neue These - Sakubou,8.31,12,r,5564,"Adult Cast, Drama, Military, Sci-Fi, Space"
137,Hunter x Hunter: Original Video Animation,8.31,8,pg_13,1882,"Action, Adventure, Fantasy, Shounen"
40211,Luo Xiaohei Zhanji (Movie),8.31,1,g,4162,"Adventure, Drama, Fantasy"
7655,Major S6,8.31,25,pg_13,2978,"Shounen, Sports, Team Sports"
34534,Natsume Yuujinchou Go Specials,8.31,2,pg_13,3431,"Iyashikei, Mythology, Shoujo, Slice of Life, Supernatural"
1210,NHK ni Youkoso!,8.31,24,r+,268,"Comedy, Drama, Otaku Culture, Psychological, Romance"
22507,Initial D Final Stage,8.3,4,pg_13,1624,"Action, Drama, Racing, Seinen"
4081,Natsume Yuujinchou,8.3,13,pg_13,426,"Iyashikei, Mythology, Shoujo, Slice of Life, Supernatural"
5341,Ookami to Koushinryou II,8.3,12,pg_13,483,"Adult Cast, Adventure, Drama, Romance, Supernatural"
51440,Sasaki to Miyano Movie: Sotsugyou-hen,8.3,1,pg_13,3230,"Boys Love, Otaku Culture, School"
56752,Shiguang Dailiren: Yingdu Pian,8.3,6,pg_13,3113,"Adult Cast, Drama, Super Power, Time Travel"
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,8.3,12,pg_13,232,"Action, Comedy, Fantasy, Isekai, Reincarnation, Shounen"
31043,Boku dake ga Inai Machi,8.3,12,r,29,"Mystery, Psychological, Seinen, Suspense, Time Travel"
30230,Diamond no Ace: Second Season,8.3,51,pg_13,1740,"School, Shounen, Sports, Team Sports"
3784,Evangelion Movie 2: Ha,8.3,1,r+,423,"Drama, Mecha, Psychological, Sci-Fi, Suspense"
57067,Fanren Xiu Xian Chuan: Xinghai Feichi,8.3,48,pg_13,10458,"Action, Adventure, Fantasy, Historical, Martial Arts"
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8.29,11,pg_13,72,"Drama, Supernatural"
57,Beck,8.29,26,r,724,"Drama, Music, Shounen"
39533,Given,8.29,11,pg_13,388,"Boys Love, Drama, Music, School"
6594,Katanagatari,8.29,12,r,417,"Action, Adventure, Historical, Martial Arts, Romance"
5420,Kemono no Souja Erin,8.29,50,pg_13,2431,"Drama, Fantasy"
17389,Kingdom 2nd Season,8.29,39,r,1774,"Action, Historical, Military, Seinen"
24415,Kuroko no Basket 3rd Season,8.29,25,pg_13,266,"School, Shounen, Sports, Team Sports"
1365,Meitantei Conan Movie 06: Baker Street no Bourei,8.29,1,pg_13,2599,"Adventure, Detective, Mystery, Shounen"
6675,Redline,8.29,1,r+,622,"Action, Adult Cast, Racing, Sci-Fi"
12531,Sakamichi no Apollon,8.29,12,pg_13,638,"Drama, Historical, Josei, Love Polygon, Music, Romance, School"
54870,Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai,8.29,1,pg_13,1605,"Drama, Romance, School, Supernatural"
10863,Steins;Gate: Oukoubakko no Poriomania,8.29,1,pg_13,541,"Comedy, Sci-Fi, Time Travel"
49571,Tunshi Xingkong 2nd Season,8.29,26,pg_13,7511,"Action, Adventure, Fantasy, Martial Arts, Sci-Fi"
43325,Yuukoku no Moriarty Part 2,8.29,13,r,949,"Adult Cast, Historical, Mystery, Organized Crime, Psychological, Shounen, Suspense"
45,Rurouni Kenshin: Meiji Kenkaku Romantan,8.28,94,pg_13,477,"Action, Comedy, Historical, Romance, Samurai, Shounen"
2150,Tanoshii Muumin Ikka,8.28,78,g,4364,"Adventure, Fantasy, Iyashikei, Kids, Slice of Life"
759,Tokyo Godfathers,8.28,1,pg_13,849,"Adult Cast, Award Winning, Childcare, Comedy, Drama"
42941,Uma Musume: Pretty Derby Season 2,8.28,13,pg_13,2411,"Anthropomorphic, Racing, Sports"
36371,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,8.28,4,r,4541,"Adult Cast, Drama, Military, Sci-Fi, Space"
486,Kino no Tabi: The Beautiful World,8.28,13,r,767,"Adventure, Drama, Fantasy"
11917,Major: World Series,8.28,2,pg_13,3955,"Shounen, Sports, Team Sports"
1735,Naruto: Shippuuden,8.28,500,pg_13,15,"Action, Adventure, Fantasy, Martial Arts, Shounen"
54595,Kage no Jitsuryokusha ni Naritakute! 2nd Season,8.27,12,r,498,"Action, Comedy, Fantasy, Isekai, Reincarnation"
43,Koukaku Kidoutai,8.27,1,r+,340,"Adult Cast, Award Winning, Detective, Mecha, Mystery, Psychological, Sci-Fi, Seinen, Suspense"
38826,Tenki no Ko,8.27,1,pg_13,156,"Award Winning, Drama, Romance, Supernatural"
38731,Diamond no Ace: Act II,8.27,52,pg_13,2343,"School, Shounen, Sports, Team Sports"
30346,Doukyuusei,8.27,1,pg_13,929,"Boys Love, School"
10087,Fate/Zero,8.27,13,r,82,"Action, Fantasy, Urban Fantasy"
19363,Gin no Saji 2nd Season,8.27,11,pg_13,1691,"Comedy, School, Shounen"
9735,Gintama: Shinyaku Benizakura-hen,8.27,1,pg_13,3614,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen"
37520,Dororo,8.26,24,r,107,"Action, Adventure, Fantasy, Historical, Mythology, Samurai, Shounen"
44412,Doupo Cangqiong 4th Season,8.26,24,pg_13,7069,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance"
38691,Dr. Stone,8.26,24,pg_13,49,"Adventure, Comedy, Sci-Fi, Shounen"
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,8.26,26,r,688,"Adult Cast, High Stakes Game, Psychological, Seinen, Strategy Game, Suspense"
35111,Haikyuu!! Movie 4: Concept no Tatakai,8.26,1,pg_13,2296,"School, Shounen, Sports, Team Sports"
10408,Hotarubi no Mori e,8.26,1,g,240,"Award Winning, Drama, Romance, Shoujo, Supernatural"
58572,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",8.26,25,pg_13,1147,"Action, Adventure, Fantasy, Shounen, Video Game"
25835,Shirobako,8.26,24,pg_13,542,"Adult Cast, Award Winning, Comedy, Drama, Otaku Culture, Workplace"
23327,Space☆Dandy 2nd Season,8.26,13,pg_13,1494,"Adult Cast, Comedy, Sci-Fi, Space"
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,8.26,1,pg_13,955,"Sci-Fi, Suspense, Time Travel"
513,Tenkuu no Shiro Laputa,8.26,1,pg,464,"Adventure, Award Winning, Fantasy"
2685,Tsubasa: Tokyo Revelations,8.26,3,r,2321,"Action, Adventure, Drama, Fantasy, Romance, Shounen"
34798,Yuru Camp△,8.26,12,pg_13,462,"CGDCT, Iyashikei, Slice of Life"
50594,Suzume no Tojimari,8.25,1,pg_13,531,"Adventure, Mythology, Supernatural"
523,Tonari no Totoro,8.25,1,g,144,"Adventure, Award Winning, Supernatural"
52588,Kaijuu 8-gou,8.25,12,pg_13,346,"Action, Adult Cast, Fantasy, Military, Sci-Fi, Shounen, Urban Fantasy"
31812,Kuroshitsuji Movie: Book of the Atlantic,8.25,1,r,1228,"Action, Historical, Mystery, Mythology, Shounen, Supernatural"
1698,Nodame Cantabile,8.25,23,pg_13,821,"Adult Cast, Comedy, Josei, Music, Performing Arts, Romance"
57592,Dr. Stone: Science Future,8.25,12,pg_13,1001,"Adventure, Comedy, Sci-Fi, Shounen"
53111,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen,8.25,11,r,961,"Action, Adventure, Fantasy"
264,Hajime no Ippo: Champion Road,8.25,1,pg_13,1690,"Combat Sports, Shounen, Sports"
265,Hajime no Ippo: Mashiba vs. Kimura,8.25,1,pg_13,1998,"Combat Sports, Shounen, Sports"
139,Hunter x Hunter: Greed Island Final,8.25,14,pg_13,1681,"Action, Adventure, Fantasy, Shounen"
37989,Golden Kamuy 2nd Season,8.24,12,r,1196,"Action, Adult Cast, Adventure, Historical, Military, Seinen"
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,8.24,26,r,1287,"Adult Cast, High Stakes Game, Psychological, Seinen, Strategy Game, Suspense"
31240,Re:Zero kara Hajimeru Isekai Seikatsu,8.24,25,r,23,"Drama, Fantasy, Isekai, Psychological, Suspense, Time Travel"
1033,Sennen Joyuu,8.24,1,pg_13,1318,"Action, Adult Cast, Adventure, Award Winning, Drama, Fantasy, Historical, Romance, Showbiz"
52684,Shen Yin Wangzuo 2nd Season,8.24,0,pg_13,8025,"Action, Adventure, Fantasy"
13125,Shinsekai yori,8.24,25,r,269,"Drama, Fantasy, Horror, Mystery, Psychological, Sci-Fi, Suspense"
35838,Shoujo Shuumatsu Ryokou,8.24,12,pg_13,679,"Adventure, Iyashikei, Mystery, Sci-Fi, Slice of Life"
59027,Spy x Family Season 3,8.24,13,pg_13,1064,"Action, Childcare, Comedy, Shounen, Super Power"
2418,Stranger: Mukou Hadan,8.24,1,r,760,"Action, Adventure, Historical, Samurai"
44940,World Trigger 3rd Season,8.24,14,pg_13,1862,"Action, Sci-Fi, Shounen"
54029,Wu Liuqi: Anying Suming,8.24,10,r,4092,"Action, Adventure, Comedy, Drama, Martial Arts, Mystery, Super Power"
59150,Wu Liuqi: Jiyi Suipian,8.24,10,r,5865,"Action, Adventure, Comedy, Drama, Mystery, Sci-Fi, Supernatural"
25681,Kamisama Hajimemashita◎,8.24,12,pg_13,554,"Comedy, Mythology, Romance, Shoujo, Supernatural"
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,8.24,10,pg_13,77,"Adventure, Comedy, Fantasy, Isekai, Parody"
34036,Meitantei Conan: Episode One - Chiisaku Natta Meitantei,8.24,1,pg_13,4279,"Adventure, Comedy, Detective, Mystery, Shounen"
59408,Mononoke Movie 2: Hinezumi,8.24,1,r,5598,"Adult Cast, Historical, Horror, Mystery, Mythology, Psychological, Supernatural, Suspense"
329,Planetes,8.24,26,pg_13,991,"Adult Cast, Award Winning, Drama, Romance, Sci-Fi, Seinen, Space, Workplace"
45577,IDOLiSH7 Third Beat!,8.23,13,pg_13,4786,"Drama, Idols (Male), Music"
48316,Kage no Jitsuryokusha ni Naritakute!,8.23,20,r,259,"Action, Comedy, Fantasy, Isekai, Reincarnation"
33051,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,8.23,25,r,1659,"Drama, Mecha, Sci-Fi, Space"
15227,Kono Sekai no Katasumi ni,8.23,1,pg_13,1326,"Award Winning, Drama, Historical, Seinen"
512,Majo no Takkyuubin,8.23,1,g,373,"Adventure, Award Winning, Comedy, Drama, Fantasy"
36990,Non Non Biyori Movie: Vacation,8.23,1,pg_13,2581,"CGDCT, Iyashikei, Seinen, Slice of Life"
54959,BanG Dream! It's MyGO!!!!!,8.23,13,pg_13,4006,"Drama, Music"
11843,Danshi Koukousei no Nichijou,8.23,12,pg_13,235,"Comedy, Gag Humor, School"
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,8.23,13,pg_13,48,"Drama, Romance, School, Supernatural"
440,Shoujo Kakumei Utena,8.23,39,pg_13,1138,"Award Winning, Drama, Mahou Shoujo, Psychological, School"
37055,Youjo Senki Movie,8.23,1,r,859,"Action, Fantasy, Isekai, Military, Reincarnation"
6,Trigun,8.22,26,pg_13,265,"Action, Adult Cast, Adventure, Sci-Fi, Shounen"
40784,Wu Liuqi: Zui Qiang Fa Xing Shi,8.22,10,pg_13,2403,"Action, Comedy, Drama, Martial Arts, Mystery, Super Power"
56215,Yi Nian Yong Heng 3rd Season,8.22,59,pg_13,10290,"Action, Adventure, Comedy, Fantasy, Historical, Martial Arts"
35677,Liz to Aoi Tori,8.22,1,pg_13,1650,"Award Winning, Drama, Music, Performing Arts, School"
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,8.22,1,pg_13,1271,"Drama, Mahou Shoujo, Psychological, Suspense"
585,Mimi wo Sumaseba,8.22,1,g,662,"Drama, Romance, Shoujo"
5690,Nodame Cantabile Finale,8.22,11,pg_13,1911,"Adult Cast, Comedy, Josei, Music, Performing Arts, Romance"
28805,Bakemono no Ko,8.22,1,pg_13,567,"Anthropomorphic, Fantasy, Isekai"
49918,Boku no Hero Academia 6th Season,8.22,25,pg_13,287,"Action, School, Shounen, Super Power"
52578,Boku no Kokoro no Yabai Yatsu,8.22,12,pg_13,625,"Comedy, Romance, School, Shounen"
12115,Berserk: Ougon Jidai-hen III - Kourin,8.21,1,r+,1133,"Action, Adventure, Drama, Fantasy, Gore, Horror, Military, Psychological, Seinen"
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.21,1,pg,2027,"Award Winning, Comedy, Drama, Mahou Shoujo, Romance, Shoujo"
38680,Fruits Basket 1st Season,8.21,25,pg_13,212,"Drama, Love Polygon, Romance, School, Shoujo, Supernatural"
35466,ReLIFE: Kanketsu-hen,8.21,4,pg_13,589,"Drama, Romance, School"
38249,Saiki Kusuo no Ψ-nan: Kanketsu-hen,8.21,1,pg_13,1132,"Comedy, Gag Humor, School, Shounen, Super Power"
53065,Sono Bisque Doll wa Koi wo Suru Season 2,8.21,12,pg_13,649,"Otaku Culture, Romance, School, Seinen"
50602,Spy x Family Part 2,8.21,13,pg_13,158,"Action, Childcare, Comedy, Shounen, Super Power"
53393,Tengoku Daimakyou,8.21,13,r,405,"Adventure, Mystery, Sci-Fi, Seinen"
16664,Kaguya-hime no Monogatari,8.21,1,r+,1066,"Award Winning, Fantasy, Historical"
39247,Kobayashi-san Chi no Maid Dragon S,8.21,12,pg_13,407,"Slice of Life, Supernatural"
1842,Major S3,8.21,26,pg_13,2816,"Shounen, Sports, Team Sports"
51179,Mushoku Tensei II: Isekai Ittara Honki Dasu,8.21,12,r,319,"Adventure, Drama, Ecchi, Fantasy, Isekai, Reincarnation"
2966,Ookami to Koushinryou,8.21,13,pg_13,243,"Adult Cast, Adventure, Drama, Romance, Supernatural"
52299,Ore dake Level Up na Ken,8.21,12,r,167,"Action, Adult Cast, Adventure, Fantasy, Urban Fantasy"
6811,InuYasha: Kanketsu-hen,8.2,26,pg_13,906,"Action, Adventure, Fantasy, Historical, Love Polygon, Mythology, Romance, Shounen, Time Travel"
16894,Kuroko no Basket 2nd Season,8.2,25,pg_13,216,"School, Shounen, Sports, Team Sports"
18115,Magi: The Kingdom of Magic,8.2,25,pg_13,226,"Action, Adventure, Fantasy, Shounen"
1453,Maison Ikkoku,8.2,96,r+,2655,"Adult Cast, Comedy, Drama, Romance, Seinen"
627,Major S1,8.2,26,pg_13,2221,"Shounen, Sports, Team Sports"
5460,Meitantei Conan Movie 13: Shikkoku no Chaser,8.2,1,pg_13,3032,"Action, Detective, Mystery, Shounen"
59953,Mushen Ji,8.2,0,pg_13,6036,"Action, Adventure, Fantasy, Historical, Martial Arts"
38003,Bungou Stray Dogs 3rd Season,8.2,12,r,334,"Action, Adult Cast, Detective, Mystery, Organized Crime, Seinen, Super Power"
36946,Dragon Ball Super: Broly,8.2,1,pg_13,558,"Action, Adventure, Fantasy, Martial Arts, Shounen"
813,Dragon Ball Z,8.2,291,pg_13,114,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen"
35110,Haikyuu!! Movie 3: Sainou to Sense,8.2,1,pg_13,2247,"School, Shounen, Sports, Team Sports"
9863,SKET Dance,8.2,77,pg_13,1161,"Comedy, School, Shounen"
3091,xxxHOLiC◆Kei,8.2,13,pg_13,1693,"Comedy, Drama, Mystery, Seinen, Supernatural"
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8.2,13,pg_13,145,"Comedy, Love Polygon, Romance, School"
55866,Yubisaki to Renren,8.2,12,pg_13,838,"Adult Cast, Romance, Shoujo"
44055,Sasaki to Miyano,8.19,12,pg_13,1204,"Boys Love, Otaku Culture, School"
32843,Senki Zesshou Symphogear XV,8.19,13,pg_13,3789,"Action, Idols (Female), Music, Sci-Fi"
40853,Stand By Me Doraemon 2,8.19,1,pg,3913,"Comedy, Kids, Sci-Fi, Time Travel"
49114,Vanitas no Karte Part 2,8.19,12,r,804,"Action, Fantasy, Historical, Mystery, Shounen, Urban Fantasy, Vampire"
49574,Yi Nian Yong Heng 2nd Season,8.19,54,pg_13,7384,"Action, Adventure, Fantasy, Historical, Martial Arts"
186,Initial D Second Stage,8.19,13,pg_13,1061,"Action, Drama, Racing, Seinen"
40435,Mo Dao Zu Shi Q,8.19,30,pg_13,4697,"Comedy, Fantasy, Historical, Mythology, Reincarnation"
37078,Quanzhi Gaoshou Specials,8.19,3,pg_13,2162,"Action, Video Game"
37171,Asobi Asobase,8.19,12,pg_13,468,"Comedy, Gag Humor, School, Seinen"
18617,Girls & Panzer Movie,8.19,1,pg_13,1954,"Action, Award Winning, CGDCT, Military, School"
40052,Great Pretender,8.19,23,r,308,"Action, Adult Cast, Adventure, Mystery, Organized Crime"
42897,Horimiya,8.19,13,pg_13,83,"Romance, School, Shounen"
60420,Cang Yuan Tu 2,8.18,36,pg_13,12442,"Action, Adventure, Fantasy, Historical, Martial Arts"
232,Cardcaptor Sakura,8.18,70,pg,529,"Adventure, Comedy, Drama, Mahou Shoujo, Romance, School, Shoujo"
22297,Fate/stay night: Unlimited Blade Works,8.18,12,r,142,"Action, Fantasy, Urban Fantasy"
53127,Fate/strange Fake: Whispers of Dawn,8.18,1,r,2330,"Action, Fantasy, Urban Fantasy"
62405,Fujimoto Tatsuki 17-26,8.18,8,r+,3432,"Action, Comedy, Drama, Romance, School, Shounen, Supernatural"
1142,Hachimitsu to Clover II,8.18,12,pg_13,2009,"Adult Cast, Drama, Josei, Love Polygon, Romance, Visual Arts"
138,Hunter x Hunter: Greed Island,8.18,8,pg_13,1497,"Action, Adventure, Fantasy, Shounen"
57433,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,8.18,13,pg_13,1455,"Drama, Romance, School, Supernatural"
6864,xxxHOLiC Rou,8.18,2,pg_13,2576,"Drama, Mystery, Seinen, Supernatural"
7791,K-On!!,8.18,26,pg_13,303,"Award Winning, CGDCT, Comedy, Music, School"
37514,Made in Abyss Movie 1: Tabidachi no Yoake,8.18,1,r,1651,"Adventure, Drama, Fantasy, Gore, Mystery, Sci-Fi"
3226,Major S4,8.18,26,pg_13,2923,"Shounen, Sports, Team Sports"
235,Meitantei Conan,8.18,0,pg_13,709,"Adventure, Comedy, Detective, Mystery, Shounen"
40729,Nomad: Megalo Box 2,8.18,13,r,1211,"Adult Cast, Combat Sports, Sci-Fi, Sports"
38234,One Piece Movie 14: Stampede,8.18,1,pg_13,1261,"Action, Adventure, Fantasy, Shounen"
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,8.18,1,pg_13,2681,"Action, Adventure, Fantasy, Shounen"
18,Initial D Fourth Stage,8.17,24,pg_13,1293,"Action, Drama, Racing, Seinen"
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",8.17,1,pg_13,2852,"Comedy, Mythology, Romance, Shoujo, Supernatural"
51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,8.17,11,r,168,"Action, Historical, Shounen, Supernatural"
